上海盛博旅馆,¥95起,/hotel/hoteldetail?hotelId=90634556&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90634556%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海阳洋旅馆,¥89起,/hotel/hoteldetail?hotelId=90953129&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A90953129%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海阳光宾馆,¥98起,/hotel/hoteldetail?hotelId=90674857&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A90674857%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海新雨龙旅馆,¥420起,/hotel/hoteldetail?hotelId=90715056&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A90715056%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海来钿休闲生态园农庄,¥304起,/hotel/hoteldetail?hotelId=60873777&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A60873777%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海高永茂公寓(19号店),¥257起,/hotel/hoteldetail?hotelId=94336823&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A94336823%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海隆翔旅馆,¥95起,/hotel/hoteldetail?hotelId=90753366&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A90753366%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海天顺宾馆,¥148起,/hotel/hoteldetail?hotelId=80201525&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A80201525%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
C乐乐公寓(南泉路3号分店),¥444起,/hotel/hoteldetail?hotelId=65034116&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A65034116%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海芳园旅馆,¥78起,/hotel/hoteldetail?hotelId=60344513&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A60344513%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海浪漫艺术别墅,¥3538起,/hotel/hoteldetail?hotelId=61464048&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A61464048%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
周游拾光公寓((揽海路分店)),¥406起,/hotel/hoteldetail?hotelId=68471978&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A68471978%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海六加伊农家乐,¥152起,/hotel/hoteldetail?hotelId=80201062&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A80201062%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海尧庭宾馆,¥99起,/hotel/hoteldetail?hotelId=90039519&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A90039519%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海梦甜客房部,¥107起,/hotel/hoteldetail?hotelId=92390820&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A92390820%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海上大民宿(宝山校区)(锦秋路分店),¥201起,/hotel/hoteldetail?hotelId=61187851&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A61187851%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海舒勇旅馆,¥59起,/hotel/hoteldetail?hotelId=90753427&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A90753427%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海雅洁特旅馆,¥122起,/hotel/hoteldetail?hotelId=92422075&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A92422075%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
小龙虾帅帅公寓(永嘉路分店),¥318起,/hotel/hoteldetail?hotelId=60989139&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A60989139%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海庆春旅馆,¥181起,/hotel/hoteldetail?hotelId=90205855&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90205855%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海盛博旅馆,¥95起,/hotel/hoteldetail?hotelId=90634556&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90634556%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海阳洋旅馆,¥89起,/hotel/hoteldetail?hotelId=90953129&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A90953129%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海阳光宾馆,¥98起,/hotel/hoteldetail?hotelId=90674857&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A90674857%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海新雨龙旅馆,¥420起,/hotel/hoteldetail?hotelId=90715056&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A90715056%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海来钿休闲生态园农庄,¥304起,/hotel/hoteldetail?hotelId=60873777&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A60873777%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海高永茂公寓(19号店),¥257起,/hotel/hoteldetail?hotelId=94336823&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A94336823%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海隆翔旅馆,¥95起,/hotel/hoteldetail?hotelId=90753366&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A90753366%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海天顺宾馆,¥148起,/hotel/hoteldetail?hotelId=80201525&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A80201525%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
C乐乐公寓(南泉路3号分店),¥444起,/hotel/hoteldetail?hotelId=65034116&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A65034116%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海芳园旅馆,¥78起,/hotel/hoteldetail?hotelId=60344513&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A60344513%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海浪漫艺术别墅,¥3538起,/hotel/hoteldetail?hotelId=61464048&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A61464048%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
周游拾光公寓((揽海路分店)),¥406起,/hotel/hoteldetail?hotelId=68471978&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A68471978%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海六加伊农家乐,¥152起,/hotel/hoteldetail?hotelId=80201062&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A80201062%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海尧庭宾馆,¥99起,/hotel/hoteldetail?hotelId=90039519&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A90039519%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A325%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海木舍公寓(曹安公路分店),¥206起,/hotel/hoteldetail?hotelId=94247590&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A94247590%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
夜电竞酒店(上海虹桥金庭庄园店),¥465起,/hotel/hoteldetail?hotelId=10201456&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A10201456%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海洁梦客房,¥98起,/hotel/hoteldetail?hotelId=00202036&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A202036%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
途宿公寓(上海莲花山路店),¥70起,/hotel/hoteldetail?hotelId=68185871&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A68185871%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
华都旅馆(上海杨思店),¥211起,/hotel/hoteldetail?hotelId=80201145&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A80201145%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海宝发旅馆,¥167起,/hotel/hoteldetail?hotelId=90042924&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90042924%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海兴顺宾馆,¥93起,/hotel/hoteldetail?hotelId=90022094&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90022094%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海天择酒店公寓,¥160起,/hotel/hoteldetail?hotelId=90204187&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A90204187%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海欢乐假日客栈(川金路分店),¥376起,/hotel/hoteldetail?hotelId=60475240&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A60475240%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
易佰良品酒店(上海银都路地铁站店),¥145起,/hotel/hoteldetail?hotelId=90932258&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A90932258%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海华爵假日酒店,¥199起,/hotel/hoteldetail?hotelId=60201674&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A60201674%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海康愉宾馆,¥219起,/hotel/hoteldetail?hotelId=90531543&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A90531543%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
我在花溪特色民宿(华路分店),¥2009起,/hotel/hoteldetail?hotelId=60206444&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A60206444%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
旅伴民宿(金沙江路分店),¥483起,/hotel/hoteldetail?hotelId=60543218&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A60543218%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海笙薇考_依家公寓,¥924起,/hotel/hoteldetail?hotelId=60547568&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A60547568%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海芋香佳院,¥428起,/hotel/hoteldetail?hotelId=64993743&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A64993743%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海芹丽宾馆,¥101起,/hotel/hoteldetail?hotelId=90510716&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A90510716%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
